91981, 3244032, 1, 0, 0
92231, 2686976, 1, 0, 0
92480, 3191261, 1, 0, 0
92730, 3325952, 1, 0, 0
92980, 3506176, 1, 0, 0
93230, 2097152, 1, 0, 0
93480, 2408448, 1, 0, 0
93730, 3538944, 1, 0, 0
93981, 3571712, 1, 0, 0
94231, 3866624, 1, 0, 0
94481, 2719744, 1, 0, 0
94731, 3145728, 1, 0, 0
94980, 3043212, 1, 0, 0
95230, 3522560, 1, 0, 0
95480, 3031040, 1, 0, 0
95730, 3424256, 1, 0, 0
95980, 3588096, 1, 0, 0
96230, 3227648, 1, 0, 0
96481, 2277376, 1, 0, 0
96731, 2310144, 1, 0, 0
96981, 3506176, 1, 0, 0
97231, 3424256, 1, 0, 0
97480, 3865702, 1, 0, 0
97730, 2310144, 1, 0, 0
97980, 2867200, 1, 0, 0
98230, 2768896, 1, 0, 0
98480, 2637824, 1, 0, 0
98730, 2981888, 1, 0, 0
98980, 3112960, 1, 0, 0
99230, 2932736, 1, 0, 0
99481, 2670592, 1, 0, 0
99731, 2523136, 1, 0, 0
99981, 3588096, 1, 0, 0
100231, 3506176, 1, 0, 0
100480, 1250184, 1, 0, 0
100730, 2605056, 1, 0, 0
100980, 3751936, 1, 0, 0
101230, 3555328, 1, 0, 0
101480, 3407872, 1, 0, 0
101730, 3768320, 1, 0, 0
101981, 3358720, 1, 0, 0
102231, 2457600, 1, 0, 0
102481, 3358720, 1, 0, 0
102731, 3440640, 1, 0, 0
102980, 2895164, 1, 0, 0
103230, 3670016, 1, 0, 0
103480, 2752512, 1, 0, 0
103730, 2621440, 1, 0, 0
103980, 2523136, 1, 0, 0
104230, 3522560, 1, 0, 0
104480, 2916352, 1, 0, 0
104731, 3325952, 1, 0, 0
104981, 2785280, 1, 0, 0
105231, 3325952, 1, 0, 0
105481, 3375104, 1, 0, 0
105731, 2785280, 1, 0, 0
105980, 3257060, 1, 0, 0
106230, 1835008, 1, 0, 0
106480, 2424832, 1, 0, 0
106730, 3178496, 1, 0, 0
106980, 3063808, 1, 0, 0
107230, 2916352, 1, 0, 0
107480, 3670016, 1, 0, 0
107731, 3293184, 1, 0, 0
107981, 2441216, 1, 0, 0
108231, 3194880, 1, 0, 0
108481, 2588672, 1, 0, 0
108730, 3306409, 1, 0, 0
108980, 212992, 1, 0, 0
109230, 1982464, 1, 0, 0
109480, 2834432, 1, 0, 0
109730, 2949120, 1, 0, 0
109980, 2981888, 1, 0, 0
110230, 2736128, 1, 0, 0
110481, 3162112, 1, 0, 0
110731, 3047424, 1, 0, 0
110981, 2637824, 1, 0, 0
111231, 3080192, 1, 0, 0
111480, 49349, 1, 0, 0
111730, 1802240, 1, 0, 0
111980, 3244032, 1, 0, 0
112230, 3211264, 1, 0, 0
112481, 2883584, 1, 0, 0
112731, 2850816, 1, 0, 0
112981, 2981888, 1, 0, 0
113231, 2834432, 1, 0, 0
113481, 3112960, 1, 0, 0
113730, 2977413, 1, 0, 0
113980, 3096576, 1, 0, 0
114230, 3637248, 1, 0, 0
114480, 3162112, 1, 0, 0
114730, 2686976, 1, 0, 0
114980, 1785856, 1, 0, 0
115231, 2293760, 1, 0, 0
115481, 2572288, 1, 0, 0
115731, 2293760, 1, 0, 0
115981, 2654208, 1, 0, 0
116231, 2064384, 1, 0, 0
116480, 2516819, 1, 0, 0
116730, 2015232, 1, 0, 0
116980, 2015232, 1, 0, 0
117230, 2834432, 1, 0, 0
117480, 3031040, 1, 0, 0
117730, 3260416, 1, 0, 0
117981, 3194880, 1, 0, 0
118231, 3129344, 1, 0, 0
118481, 2965504, 1, 0, 0
118731, 2932736, 1, 0, 0
118980, 2878714, 1, 0, 0
119230, 3604480, 1, 0, 0
119480, 3145728, 1, 0, 0
119730, 2998272, 1, 0, 0
119980, 3063808, 1, 0, 0
120230, 3522560, 1, 0, 0
